Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
1	896	5.38049	48.4335	110.137	
1	913	5.39526	48.4324	110.139	
1	929	5.39327	48.4234	110.139	
1	946	5.39659	48.409	110.132	
1	963	5.40265	48.3994	110.126	
1	979	5.4058	48.3913	110.125	
1	996	5.41468	48.3847	110.133	
1	1013	5.41389	48.3762	110.141	
1	1029	5.42892	48.3686	110.139	
1	1046	5.42132	48.3564	110.139	
1	1063	5.42795	48.3435	110.142	
1	1079	5.43901	48.3227	110.136	
1	1096	5.45633	48.3056	110.145	
1	1113	5.46149	48.2864	110.145	
1	1129	5.48208	48.2742	110.145	
1	1146	5.49223	48.2506	110.14	
1	1163	5.51237	48.2313	110.146	
1	1179	5.52931	48.2128	110.139	
1	1196	5.54959	48.1883	110.131	
1	1213	5.56033	48.1715	110.122	
1	1229	5.58178	48.1429	110.128	
1	1246	5.60906	48.1213	110.136	
1	1263	5.64111	48.0898	110.141	
1	1279	5.66549	48.0731	110.158	
1	1296	5.67955	48.0464	110.159	
1	1313	5.71278	48.0255	110.168	
1	1329	5.73036	47.9936	110.174	
1	1346	5.76007	47.9796	110.196	
1	1363	5.78147	47.9492	110.211	
1	1379	5.81204	47.9305	110.223	
1	1396	5.83	47.9036	110.239	
1	1413	5.84491	47.8763	110.233	
1	1429	5.86281	47.852	110.229	
1	1446	5.88206	47.8316	110.224	
1	1463	5.90481	47.8061	110.228	
1	1479	5.932	47.7824	110.214	
1	1496	5.94668	47.7557	110.216	
1	1513	5.96778	47.7414	110.212	
1	1529	5.9875	47.7156	110.204	
1	1546	6.01966	47.6968	110.2	
1	1563	6.02964	47.6849	110.203	
1	1579	6.04629	47.6615	110.191	
1	1596	6.06271	47.642	110.196	
1	1613	6.08491	47.6268	110.2	
1	1629	6.10346	47.601	110.196	
1	1646	6.11418	47.5885	110.192	
1	1663	6.11876	47.5741	110.202	
1	1679	6.14718	47.559	110.206	
1	1696	6.15625	47.5321	110.193	
1	1713	6.18052	47.5103	110.204	
1	1729	6.20165	47.5008	110.207	
1	1746	6.2236	47.4723	110.194	
1	1763	6.24342	47.4564	110.192	
1	1779	6.26035	47.4454	110.187	
1	1796	6.28264	47.4182	110.176	
1	1813	6.3082	47.4012	110.168	
1	1829	6.31841	47.3905	110.175	
1	1846	6.35713	47.3654	110.177	
1	1863	6.37597	47.3348	110.169	
1	1879	6.41419	47.3182	110.192	
1	1896	6.4357	47.3038	110.199	
1	1913	6.45957	47.2795	110.198	
1	1929	6.48047	47.2574	110.204	
1	1946	6.50678	47.2469	110.221	
1	1963	6.53394	47.2264	110.243	
1	1979	6.5548	47.205	110.25	
1	1996	6.57922	47.1928	110.256	
1	2013	6.57954	47.1708	110.246	
1	2029	6.59607	47.1504	110.245	
1	2046	6.61161	47.1301	110.223	
1	2063	6.62767	47.1103	110.231	
1	2079	6.65071	47.0931	110.217	
1	2096	6.66839	47.0758	110.199	
1	2113	6.68253	47.0597	110.191	
1	2129	6.69961	47.0462	110.185	
1	2146	6.71871	47.0257	110.172	
1	2163	6.72891	47.0089	110.166	
1	2179	6.73972	46.9967	110.157	
1	2196	6.75169	46.9782	110.148	
1	2213	6.7692	46.9647	110.154	
1	2229	6.77638	46.9485	110.153	
1	2246	6.78882	46.9341	110.15	
1	2263	6.78566	46.9207	110.141	
1	2279	6.79496	46.8992	110.129	
1	2296	6.80917	46.8804	110.132	
1	2313	6.82416	46.8617	110.125	
1	2329	6.8379	46.8342	110.12	
1	2346	6.85182	46.8198	110.108	
1	2363	6.86599	46.8061	110.101	
1	2379	6.88126	46.7904	110.088	
1	2396	6.89322	46.7722	110.071	
1	2413	6.9025	46.7523	110.057	
1	2429	6.91971	46.7288	110.062	
1	2446	6.94496	46.7072	110.055	
1	2463	6.96251	46.6937	110.054	
1	2479	6.97611	46.6745	110.057	
1	2496	6.97973	46.6597	110.062	
2	-4	7.76745	49.8068	109.747	
2	13	7.76975	49.8077	109.744	
2	29	7.7653	49.8106	109.743	
2	46	7.7709	49.8128	109.755	
2	63	7.76901	49.8147	109.751	
2	79	7.77715	49.8218	109.763	
2	96	7.7777	49.8267	109.767	
2	113	7.77737	49.8289	109.779	
2	129	7.78519	49.8324	109.78	
2	146	7.77783	49.8392	109.798	
2	163	7.77976	49.8472	109.813	
2	179	7.78086	49.8477	109.819	
2	196	7.77987	49.8522	109.828	
2	213	7.76665	49.8593	109.826	
2	229	7.76626	49.8592	109.814	
2	246	7.75292	49.8651	109.81	
2	263	7.7436	49.865	109.805	
2	279	7.75717	49.8727	109.804	
2	296	7.75733	49.8718	109.799	
2	313	7.74705	49.8812	109.799	
2	329	7.74404	49.8853	109.801	
2	346	7.74497	49.8884	109.796	
2	363	7.73257	49.8875	109.786	
2	379	7.73096	49.8985	109.789	
2	396	7.72119	49.9064	109.798	
2	413	7.72109	49.9109	109.797	
2	429	7.71069	49.9142	109.805	
2	446	7.6998	49.9201	109.797	
2	463	7.69016	49.9158	109.811	
2	479	7.68498	49.9215	109.801	
2	496	7.68552	49.9224	109.804	
2	513	7.67792	49.9167	109.809	
2	529	7.66646	49.9198	109.817	
2	546	7.66531	49.9203	109.811	
2	563	7.66907	49.9161	109.813	
2	579	7.6653	49.9233	109.814	
2	596	7.65759	49.9153	109.809	
2	613	7.65683	49.9155	109.802	
2	629	7.65516	49.9148	109.813	
2	646	7.66566	49.9081	109.819	
2	663	7.66938	49.9001	109.821	
2	679	7.66633	49.8997	109.832	
2	696	7.66332	49.9015	109.843	
2	713	7.67133	49.8994	109.853	
2	729	7.6735	49.891	109.859	
2	746	7.67243	49.8906	109.882	
2	763	7.67784	49.8931	109.903	
2	779	7.67599	49.8838	109.91	
2	796	7.68031	49.8799	109.915	
2	813	7.67168	49.871	109.916	
2	829	7.67154	49.86	109.916	
2	846	7.67756	49.8572	109.913	
2	863	7.66785	49.8522	109.914	
2	879	7.67928	49.8467	109.91	
2	896	7.6765	49.8325	109.898	
2	913	7.69115	49.8316	109.899	
2	929	7.68979	49.8215	109.9	
2	946	7.6931	49.8072	109.893	
2	963	7.69902	49.798	109.887	
2	979	7.70248	49.7895	109.887	
2	996	7.71137	49.7827	109.895	
2	1013	7.7103	49.7749	109.903	
2	1029	7.72535	49.767	109.901	
2	1046	7.71872	49.7531	109.9	
2	1063	7.72554	49.7399	109.903	
2	1079	7.73627	49.7198	109.898	
2	1096	7.75318	49.7033	109.907	
2	1113	7.75906	49.683	109.907	
2	1129	7.7798	49.6703	109.906	
2	1146	7.79019	49.6466	109.902	
2	1163	7.81057	49.6268	109.908	
2	1179	7.82808	49.6073	109.901	
2	1196	7.84764	49.5841	109.893	
2	1213	7.85857	49.5671	109.885	
2	1229	7.88061	49.5376	109.891	
2	1246	7.90832	49.5153	109.899	
2	1263	7.93994	49.4847	109.906	
2	1279	7.9656	49.4657	109.921	
2	1296	7.98002	49.4385	109.923	
2	1313	8.01273	49.4187	109.934	
2	1329	8.03062	49.3864	109.941	
2	1346	8.06175	49.3699	109.961	
2	1363	8.08337	49.3393	109.978	
2	1379	8.11422	49.3201	109.99	
2	1396	8.13285	49.292	110.005	
2	1413	8.1485	49.2635	109.999	
2	1429	8.16631	49.2394	109.995	
2	1446	8.18612	49.2182	109.991	
2	1463	8.20987	49.1908	109.994	
2	1479	8.23702	49.1674	109.981	
2	1496	8.25193	49.1404	109.983	
2	1513	8.27433	49.1239	109.978	
2	1529	8.29395	49.0981	109.971	
2	1546	8.32595	49.0797	109.968	
2	1563	8.33682	49.0662	109.969	
2	1579	8.35347	49.043	109.959	
2	1596	8.37025	49.0228	109.963	
2	1613	8.39344	49.0059	109.967	
2	1629	8.41175	48.9806	109.963	
2	1646	8.42292	48.9673	109.959	
2	1663	8.42821	48.9516	109.969	
2	1679	8.45719	48.9354	109.972	
2	1696	8.46612	48.9089	109.96	
2	1713	8.49081	48.8863	109.97	
2	1729	8.51336	48.8743	109.972	
2	1746	8.53465	48.847	109.96	
2	1763	8.555	48.8304	109.958	
2	1779	8.57295	48.8175	109.953	
2	1796	8.59558	48.7898	109.942	
2	1813	8.62056	48.774	109.935	
2	1829	8.63202	48.7611	109.942	
2	1846	8.67109	48.7354	109.944	
2	1863	8.68965	48.7055	109.937	
2	1879	8.72846	48.6879	109.96	
2	1896	8.75116	48.6714	109.966	
2	1913	8.77441	48.6484	109.967	
2	1929	8.79569	48.6258	109.975	
2	1946	8.82306	48.6135	109.991	
2	1963	8.85067	48.5922	110.013	
2	1979	8.87107	48.5717	110.021	
2	1996	8.89669	48.5574	110.027	
2	2013	8.89799	48.5336	110.016	
2	2029	8.91439	48.5135	110.016	
2	2046	8.92986	48.4935	109.995	
2	2063	8.94701	48.4717	110.002	
2	2079	8.9702	48.4544	109.988	
2	2096	8.98808	48.4369	109.971	
2	2113	9.00265	48.4201	109.963	
2	2129	9.02084	48.4045	109.956	
2	2146	9.03943	48.385	109.944	
2	2163	9.04953	48.3685	109.939	
2	2179	9.06148	48.3543	109.929	
2	2196	9.07436	48.3343	109.92	
2	2213	9.09208	48.3204	109.926	
2	2229	9.09959	48.3037	109.925	
2	2246	9.11321	48.287	109.92	
2	2263	9.11059	48.2726	109.911	
2	2279	9.11988	48.2513	109.901	
2	2296	9.13531	48.2303	109.902	
2	2313	9.15184	48.2089	109.894	
2	2329	9.16583	48.181	109.89	
2	2346	9.18017	48.1659	109.879	
2	2363	9.19535	48.1503	109.87	
2	2379	9.21201	48.1322	109.856	
2	2396	9.22421	48.1136	109.84	
2	2413	9.23424	48.0925	109.826	
2	2429	9.25276	48.0665	109.83	
2	2446	9.27856	48.0442	109.825	
2	2463	9.29667	48.0296	109.823	
2	2479	9.31146	48.0084	109.827	
2	2496	9.3161	47.9918	109.83	
3	-4	12.5828	52.8929	109.168	
3	13	12.5851	52.8938	109.165	
3	29	12.5808	52.8963	109.163	
3	46	12.5859	52.8994	109.176	
3	63	12.5807	52.907	109.175	
3	79	12.5894	52.913	109.185	
3	96	12.5907	52.9166	109.19	
3	113	12.5907	52.9182	109.201	
3	129	12.5934	52.9308	109.209	
3	146	12.587	52.9357	109.225	
3	163	12.5906	52.9406	109.236	
3	179	12.5883	52.9469	109.245	
3	196	12.5859	52.9535	109.254	
3	213	12.5772	52.9528	109.247	
3	229	12.5749	52.956	109.237	
3	246	12.5586	52.9675	109.239	
3	263	12.5516	52.9632	109.23	
3	279	12.566	52.9693	109.227	
3	296	12.5608	52.9776	109.228	
3	313	12.5518	52.9846	109.225	
3	329	12.5521	52.9826	109.222	
3	346	12.5514	52.9889	109.221	
3	363	12.5359	52.9936	109.216	
3	379	12.5352	53.003	109.217	
3	396	12.5272	53.0078	109.225	
3	413	12.5254	53.0153	109.225	
3	429	12.5157	53.017	109.23	
3	446	12.5072	53.0189	109.221	
3	463	12.4969	53.0155	109.234	
3	479	12.4905	53.0239	109.229	
3	496	12.492	53.0229	109.23	
3	513	12.4832	53.0193	109.236	
3	529	12.4748	53.0174	109.241	
3	546	12.476	53.0142	109.236	
3	563	12.4783	53.0127	109.239	
3	579	12.4771	53.0156	109.239	
3	596	12.4695	53.0078	109.235	
3	613	12.4672	53.0108	109.232	
3	629	12.4674	53.0066	109.239	
3	646	12.4793	52.9977	109.245	
3	663	12.4813	52.9931	109.25	
3	679	12.4784	52.9927	109.263	
3	696	12.4778	52.9909	109.274	
3	713	12.4873	52.9864	109.284	
3	729	12.488	52.981	109.294	
3	746	12.4881	52.9786	109.316	
3	763	12.496	52.9769	109.335	
3	779	12.4937	52.9686	109.343	
3	796	12.4978	52.9656	109.351	
3	813	12.4925	52.9505	109.347	
3	829	12.494	52.9372	109.349	
3	846	12.4984	52.9376	109.349	
3	863	12.4911	52.9289	109.35	
3	879	12.5039	52.9207	109.343	
3	896	12.5003	52.9083	109.334	
3	913	12.5145	52.9081	109.335	
3	929	12.5152	52.8946	109.334	
3	946	12.5184	52.8807	109.329	
3	963	12.5236	52.873	109.326	
3	979	12.528	52.8633	109.327	
3	996	12.5368	52.8565	109.334	
3	1013	12.5346	52.851	109.346	
3	1029	12.5494	52.843	109.34	
3	1046	12.5459	52.824	109.338	
3	1063	12.5532	52.8096	109.338	
3	1079	12.5623	52.7931	109.339	
3	1096	12.5775	52.7791	109.347	
3	1113	12.5853	52.7559	109.348	
3	1129	12.6062	52.7426	109.345	
3	1146	12.6168	52.7189	109.344	
3	1163	12.6377	52.6981	109.348	
3	1179	12.6569	52.676	109.341	
3	1196	12.6734	52.6579	109.336	
3	1213	12.6844	52.6412	109.33	
3	1229	12.7078	52.6093	109.335	
3	1246	12.7363	52.5859	109.343	
3	1263	12.7657	52.5594	109.353	
3	1279	12.7951	52.5336	109.364	
3	1296	12.8103	52.5055	109.367	
3	1313	12.8405	52.4905	109.383	
3	1329	12.8587	52.4583	109.393	
3	1346	12.894	52.4342	109.408	
3	1363	12.9156	52.4042	109.428	
3	1379	12.9467	52.3847	109.441	
3	1396	12.9672	52.3533	109.454	
3	1413	12.985	52.3212	109.447	
3	1429	13.0019	52.2991	109.446	
3	1446	13.0231	52.2759	109.443	
3	1463	13.0498	52.2431	109.441	
3	1479	13.0762	52.2217	109.432	
3	1496	13.0914	52.1942	109.435	
3	1513	13.1178	52.1709	109.428	
3	1529	13.1367	52.1463	109.421	
3	1546	13.1676	52.1301	109.42	
3	1563	13.181	52.1118	109.417	
3	1579	13.1971	52.0904	109.412	
3	1596	13.2147	52.0683	109.413	
3	1613	13.2407	52.0469	109.417	
3	1629	13.2577	52.0241	109.416	
3	1646	13.27	52.0088	109.41	
3	1663	13.2773	51.9897	109.418	
3	1679	13.3077	51.9705	109.418	
3	1696	13.3155	51.9466	109.41	
3	1713	13.341	51.9226	109.42	
3	1729	13.3679	51.9031	109.418	
3	1746	13.3863	51.8808	109.41	
3	1763	13.408	51.8623	109.409	
3	1779	13.4291	51.8437	109.4	
3	1796	13.4525	51.8152	109.391	
3	1813	13.4748	51.8042	109.387	
3	1829	13.4899	51.7853	109.393	
3	1846	13.5296	51.7584	109.394	
3	1863	13.5465	51.732	109.392	
3	1879	13.5866	51.7118	109.413	
3	1896	13.6129	51.6892	109.417	
3	1913	13.6334	51.6717	109.424	
3	1929	13.6551	51.6489	109.435	
3	1946	13.6856	51.6313	109.449	
3	1963	13.7142	51.6086	109.472	
3	1979	13.7324	51.5924	109.484	
3	1996	13.7617	51.5716	109.487	
3	2013	13.766	51.5424	109.473	
3	2029	13.7816	51.5242	109.475	
3	2046	13.7963	51.5059	109.457	
3	2063	13.8169	51.4782	109.462	
3	2079	13.8402	51.4608	109.449	
3	2096	13.8584	51.4432	109.434	
3	2113	13.8741	51.4245	109.426	
3	2129	13.896	51.4021	109.414	
3	2146	13.9125	51.3867	109.406	
3	2163	13.9218	51.3718	109.403	
3	2179	13.9374	51.3515	109.392	
3	2196	13.9532	51.3267	109.383	
3	2213	13.9713	51.3125	109.39	
3	2229	13.9796	51.2942	109.387	
3	2246	13.9971	51.2704	109.378	
3	2263	13.9961	51.2534	109.368	
3	2279	14.0048	51.2337	109.362	
3	2296	14.024	51.2061	109.361	
3	2313	14.0455	51.1761	109.35	
3	2329	14.0599	51.1478	109.347	
3	2346	14.0752	51.1312	109.337	
3	2363	14.0937	51.1099	109.326	
3	2379	14.1149	51.0838	109.309	
3	2396	14.1276	51.0645	109.293	
3	2413	14.1397	51.04	109.28	
3	2429	14.1623	51.0066	109.28	
3	2446	14.1895	50.9826	109.278	
3	2463	14.209	50.9653	109.275	
3	2479	14.2275	50.938	109.279	
3	2496	14.2355	50.9155	109.28	
4	-4	14.2386	53.9933	108.951	
4	13	14.2407	53.9944	108.949	
4	29	14.2364	53.9966	108.946	
4	46	14.2414	54.0001	108.959	
4	63	14.2345	54.0104	108.959	
4	79	14.2435	54.0159	108.969	
4	96	14.2452	54.0188	108.973	
4	113	14.2453	54.0202	108.984	
4	129	14.2457	54.037	108.996	
4	146	14.2396	54.0411	109.01	
4	163	14.2439	54.0446	109.02	
4	179	14.2401	54.0534	109.03	
4	196	14.2371	54.061	109.04	
4	213	14.2304	54.0569	109.03	
4	229	14.2273	54.0615	109.021	
4	246	14.2096	54.0755	109.026	
4	263	14.2038	54.0692	109.015	
4	279	14.2185	54.0746	109.011	
4	296	14.2109	54.0869	109.014	
4	313	14.2024	54.0929	109.01	
4	329	14.2043	54.0881	109.005	
4	346	14.2029	54.0957	109.005	
4	363	14.186	54.103	109.002	
4	379	14.1858	54.1116	109.003	
4	396	14.1785	54.115	109.009	
4	413	14.176	54.1238	109.011	
4	429	14.1666	54.1248	109.015	
4	446	14.1592	54.1249	109.005	
4	463	14.1487	54.1219	109.018	
4	479	14.1418	54.1314	109.015	
4	496	14.1437	54.1297	109.015	
4	513	14.1343	54.127	109.021	
4	529	14.1272	54.1229	109.025	
4	546	14.1296	54.118	109.02	
4	563	14.1313	54.1176	109.025	
4	579	14.1312	54.1186	109.023	
4	596	14.1237	54.1107	109.02	
4	613	14.1207	54.1152	109.019	
4	629	14.1217	54.1093	109.023	
4	646	14.1342	54.0994	109.029	
4	663	14.1354	54.0964	109.037	
4	679	14.1326	54.096	109.049	
4	696	14.133	54.0926	109.061	
4	713	14.1432	54.087	109.07	
4	729	14.1433	54.083	109.083	
4	746	14.1439	54.0798	109.104	
4	763	14.1529	54.0762	109.122	
4	779	14.1503	54.0684	109.13	
4	796	14.1543	54.0658	109.14	
4	813	14.1506	54.048	109.134	
4	829	14.1528	54.0337	109.136	
4	846	14.1565	54.0355	109.138	
4	863	14.1503	54.0252	109.138	
4	879	14.1637	54.0158	109.13	
4	896	14.1598	54.0041	109.123	
4	913	14.1737	54.0043	109.124	
4	929	14.1753	53.9893	109.122	
4	946	14.1785	53.9756	109.118	
4	963	14.1833	53.9686	109.115	
4	979	14.1881	53.9585	109.117	
4	996	14.1969	53.9516	109.124	
4	1013	14.1941	53.9473	109.137	
4	1029	14.2088	53.9393	109.13	
4	1046	14.2066	53.9181	109.127	
4	1063	14.2141	53.9033	109.127	
4	1079	14.2224	53.8884	109.13	
4	1096	14.2367	53.8757	109.138	
4	1113	14.2453	53.8513	109.139	
4	1129	14.2662	53.8377	109.135	
4	1146	14.2769	53.8143	109.135	
4	1163	14.298	53.7931	109.139	
4	1179	14.3178	53.7699	109.131	
4	1196	14.3329	53.7542	109.127	
4	1213	14.3438	53.7378	109.122	
4	1229	14.3677	53.7051	109.126	
4	1246	14.3964	53.6813	109.135	
4	1263	14.4246	53.6569	109.147	
4	1279	14.4557	53.6281	109.155	
4	1296	14.4712	53.5997	109.159	
4	1313	14.5	53.5871	109.177	
4	1329	14.5182	53.5552	109.188	
4	1346	14.5553	53.528	109.201	
4	1363	14.5768	53.4985	109.223	
4	1379	14.6079	53.479	109.235	
4	1396	14.6292	53.4462	109.248	
4	1413	14.6478	53.4127	109.24	
4	1429	14.6642	53.3915	109.24	
4	1446	14.6859	53.3677	109.238	
4	1463	14.7138	53.3326	109.234	
4	1479	14.7398	53.3123	109.227	
4	1496	14.7551	53.2847	109.23	
4	1513	14.7832	53.2585	109.221	
4	1529	14.8018	53.2344	109.214	
4	1546	14.832	53.2194	109.215	
4	1563	14.8465	53.1991	109.21	
4	1579	14.8623	53.1786	109.207	
4	1596	14.8802	53.1559	109.207	
4	1613	14.9074	53.1327	109.21	
4	1629	14.9237	53.1111	109.211	
4	1646	14.9364	53.0951	109.205	
4	1663	14.9445	53.0745	109.212	
4	1679	14.9755	53.0543	109.21	
4	1696	14.9826	53.0317	109.204	
4	1713	15.0084	53.0072	109.214	
4	1729	15.0371	52.9845	109.21	
4	1746	15.0543	52.9646	109.203	
4	1763	15.0764	52.9454	109.203	
4	1779	15.099	52.9244	109.193	
4	1796	15.1225	52.8956	109.184	
4	1813	15.1436	52.8869	109.183	
4	1829	15.1601	52.8656	109.187	
4	1846	15.2	52.8383	109.187	
4	1863	15.216	52.8136	109.188	
4	1879	15.2567	52.7924	109.207	
4	1896	15.2846	52.7673	109.211	
4	1913	15.3037	52.7524	109.22	
4	1929	15.3254	52.7299	109.233	
4	1946	15.3572	52.71	109.246	
4	1963	15.3861	52.6868	109.268	
4	1979	15.4032	52.6726	109.283	
4	1996	15.4341	52.6491	109.284	
4	2013	15.4398	52.6176	109.269	
4	2029	15.4549	52.6004	109.273	
4	2046	15.4692	52.5831	109.256	
4	2063	15.4912	52.5527	109.259	
4	2079	15.5146	52.5354	109.248	
4	2096	15.5328	52.5179	109.233	
4	2113	15.549	52.4984	109.226	
4	2129	15.5726	52.473	109.211	
4	2146	15.5881	52.4595	109.205	
4	2163	15.597	52.4454	109.203	
4	2179	15.6141	52.4227	109.191	
4	2196	15.6312	52.3958	109.181	
4	2213	15.6493	52.3816	109.189	
4	2229	15.6581	52.3626	109.186	
4	2246	15.6773	52.3357	109.175	
4	2263	15.6769	52.3176	109.165	
4	2279	15.6853	52.2988	109.16	
4	2296	15.7061	52.2685	109.158	
4	2313	15.7298	52.2347	109.146	
4	2329	15.7443	52.2063	109.144	
4	2346	15.7601	52.1893	109.134	
4	2363	15.7799	52.1654	109.122	
4	2379	15.8031	52.1358	109.104	
4	2396	15.816	52.1163	109.088	
4	2413	15.829	52.0905	109.076	
4	2429	15.8534	52.0538	109.073	
4	2446	15.8811	52.0293	109.073	
4	2463	15.9012	52.0108	109.069	
4	2479	15.9214	51.981	109.073	
4	2496	15.9308	51.9558	109.073	
5	-4	17.4961	77.4925	104.096	
5	13	17.4939	77.498	104.097	
5	29	17.502	77.5023	104.08	
5	46	17.5121	77.5127	104.09	
5	63	17.4881	77.5501	104.115	
5	79	17.5062	77.5573	104.115	
5	96	17.5186	77.5569	104.104	
5	113	17.522	77.5557	104.101	
5	129	17.4816	77.6099	104.178	
5	146	17.4903	77.6159	104.193	
5	163	17.5122	77.6104	104.178	
5	179	17.4921	77.6444	104.216	
5	196	17.4833	77.6663	104.241	
5	213	17.5172	77.6398	104.198	
5	229	17.4945	77.6517	104.199	
5	246	17.4617	77.6934	104.258	
5	263	17.4854	77.6786	104.229	
5	279	17.5075	77.6763	104.203	
5	296	17.4656	77.7227	104.248	
5	313	17.4657	77.7223	104.228	
5	329	17.499	77.6915	104.164	
5	346	17.4844	77.7057	104.167	
5	363	17.4402	77.7332	104.2	
5	379	17.4464	77.7382	104.202	
5	396	17.4488	77.726	104.183	
5	413	17.4296	77.7424	104.201	
5	429	17.4255	77.7352	104.186	
5	446	17.4341	77.7199	104.161	
5	463	17.4247	77.7187	104.171	
5	479	17.4017	77.7393	104.202	
5	496	17.4071	77.732	104.203	
5	513	17.3879	77.7366	104.225	
5	529	17.4025	77.7139	104.207	
5	546	17.4194	77.6917	104.185	
5	563	17.4157	77.6995	104.202	
5	579	17.4327	77.6839	104.181	
5	596	17.4266	77.674	104.178	
5	613	17.4027	77.687	104.202	
5	629	17.42	77.6665	104.174	
5	646	17.4335	77.6409	104.154	
5	663	17.4207	77.6485	104.181	
5	679	17.4194	77.6496	104.201	
5	696	17.4369	77.6342	104.204	
5	713	17.4467	77.6127	104.196	
5	729	17.4226	77.6158	104.241	
5	746	17.432	77.6062	104.263	
5	763	17.4541	77.5858	104.266	
5	779	17.4492	77.5809	104.282	
5	796	17.4455	77.5844	104.323	
5	813	17.4733	77.5457	104.286	
5	829	17.476	77.5194	104.29	
5	846	17.4571	77.5279	104.321	
5	863	17.4609	77.5035	104.323	
5	879	17.4844	77.48	104.296	
5	896	17.4681	77.4711	104.302	
5	913	17.4722	77.4707	104.306	
5	929	17.4926	77.4435	104.287	
5	946	17.493	77.4301	104.289	
5	963	17.4848	77.4278	104.303	
5	979	17.4878	77.4144	104.321	
5	996	17.5057	77.4099	104.33	
5	1013	17.49	77.4185	104.376	
5	1029	17.5046	77.4134	104.369	
5	1046	17.5242	77.378	104.354	
5	1063	17.5417	77.3605	104.345	
5	1079	17.524	77.3622	104.397	
5	1096	17.5366	77.3679	104.431	
5	1113	17.561	77.344	104.447	
5	1129	17.5911	77.3318	104.432	
5	1146	17.6016	77.3152	104.449	
5	1163	17.6451	77.299	104.447	
5	1179	17.6832	77.2738	104.431	
5	1196	17.6794	77.2828	104.455	
5	1213	17.6991	77.2814	104.475	
5	1229	17.7446	77.2503	104.466	
5	1246	17.784	77.2294	104.467	
5	1263	17.7953	77.2271	104.507	
5	1279	17.864	77.1793	104.465	
5	1296	17.8897	77.151	104.458	
5	1313	17.9026	77.1649	104.515	
5	1329	17.9198	77.1451	104.557	
5	1346	17.9912	77.0965	104.532	
5	1363	18.0087	77.072	104.569	
5	1379	18.0428	77.0569	104.588	
5	1396	18.0845	77.019	104.59	
5	1413	18.123	76.9782	104.57	
5	1429	18.1336	76.9704	104.595	
5	1446	18.1667	76.9476	104.603	
5	1463	18.2145	76.8928	104.559	
5	1479	18.2197	76.8781	104.575	
5	1496	18.2339	76.8492	104.579	
5	1513	18.2951	76.8016	104.541	
5	1529	18.3122	76.7805	104.525	
5	1546	18.3167	76.772	104.541	
5	1563	18.3503	76.734	104.501	
5	1579	18.35	76.7202	104.524	
5	1596	18.3862	76.696	104.511	
5	1613	18.4055	76.6504	104.496	
5	1629	18.4162	76.641	104.526	
5	1646	18.4359	76.624	104.531	
5	1663	18.4581	76.5952	104.533	
5	1679	18.4831	76.559	104.507	
5	1696	18.4731	76.5473	104.535	
5	1713	18.5115	76.5256	104.553	
5	1729	18.5609	76.4745	104.512	
5	1746	18.5605	76.474	104.53	
5	1763	18.5869	76.4537	104.54	
5	1779	18.6368	76.4142	104.501	
5	1796	18.6534	76.3794	104.491	
5	1813	18.6457	76.3889	104.527	
5	1829	18.6907	76.3521	104.514	
5	1846	18.7287	76.3175	104.496	
5	1863	18.729	76.31	104.531	
